compound_id,name
23578,Long-chain fatty acid
23578,Hydroxy fatty acid
23578,Unsaturated fatty acid
23578,Secondary alcohol
23578,"1,2-diol"
23578,Monocarboxylic acid or derivatives
23578,Carboxylic acid
23578,Carboxylic acid derivative
23578,Hydrocarbon derivative
23578,Organooxygen compound
23578,Carbonyl group
23578,Alcohol
23578,Aliphatic acyclic compound
23580,Octadecanoid
23580,Long-chain fatty acid
23580,Hydroperoxy fatty acid
23580,Fatty acyl
23580,Fatty acid
23580,Unsaturated fatty acid
23580,Hydroperoxide
23580,Peroxol
23580,Monocarboxylic acid or derivatives
23580,Carboxylic acid
23580,Carboxylic acid derivative
23580,Hydrocarbon derivative
23580,Organooxygen compound
23580,Carbonyl group
23580,Aliphatic acyclic compound
23581,Long-chain fatty acid
23581,Hydroxy fatty acid
23581,Unsaturated fatty acid
23581,Secondary alcohol
23581,Polyol
23581,"1,2-diol"
23581,Monocarboxylic acid or derivatives
23581,Carboxylic acid
23581,Carboxylic acid derivative
23581,Hydrocarbon derivative
23581,Organooxygen compound
23581,Carbonyl group
23581,Alcohol
23581,Aliphatic acyclic compound
23585,4-chlorophenol
23585,2-chlorophenol
23585,"1,3-dichlorobenzene"
23585,Halobenzene
23585,Chlorobenzene
23585,Aryl halide
23585,Aryl chloride
23585,Hydrocarbon derivative
23585,Organooxygen compound
23585,Organochloride
23585,Organohalogen compound
23585,Aromatic homomonocyclic compound
23591,Biotin
23591,Biotin_derivative
23591,Medium-chain fatty acid
23591,Thienoimidazolidine
23591,Heterocyclic fatty acid
23591,Fatty acyl
23591,Fatty acid
23591,Imidazolidinone
23591,Thiophene
23591,Sulfone
23591,Imidazolidine
23591,Urea
23591,Azacycle
23591,Monocarboxylic acid or derivatives
23591,Carboxylic acid
23591,Carboxylic acid derivative
23591,Hydrocarbon derivative
23591,Organooxygen compound
23591,Organonitrogen compound
23591,Carbonyl group
23591,Aliphatic heteropolycyclic compound
23595,Purine ribonucleoside
23595,N-glycosyl compound
23595,Glycosyl compound
23595,Purinone
23595,Hypoxanthine
23595,6-oxopurine
23595,Purine
23595,Imidazopyrimidine
23595,Dialkylarylamine
23595,Pyrimidone
23595,Pyrimidine
23595,N-substituted imidazole
23595,Monosaccharide
23595,Saccharide
23595,Heteroaromatic compound
23595,Vinylogous amide
23595,Oxolane
23595,Imidazole
23595,Azole
23595,Tertiary amine
23595,Secondary alcohol
23595,"1,2-diol"
23595,Oxacycle
23595,Azacycle
23595,Organoheterocyclic compound
23595,Ether
23595,Hydrocarbon derivative
23595,Primary alcohol
23595,Organooxygen compound
23595,Organonitrogen compound
23595,Amine
23595,Alcohol
23595,Aromatic heteropolycyclic compound
23728,Smiple glycosylceramide
23728,Fatty acyl glycoside of mono- or disaccharide
23728,Fatty acyl glycoside
23728,Alkyl glycoside
23728,O-glycosyl compound
23728,Glycosyl compound
23728,Fatty acyl
23728,Oxane
23728,N-acyl-amine
23728,Monosaccharide
23728,Fatty amide
23728,Saccharide
23728,Secondary carboxylic acid amide
23728,Secondary alcohol
23728,Polyol
23728,Carboxamide group
23728,"1,2-diol"
23728,Oxacycle
23728,Organoheterocyclic compound
23728,Ether
23728,Carboxylic acid derivative
23728,Carboxylic acid amide
23728,Acetal
23728,Hydrocarbon derivative
23728,Primary alcohol
23728,Organooxygen compound
23728,Organonitrogen compound
23728,Carbonyl group
23728,Alcohol
23728,Aliphatic heteromonocyclic compound
23730,Medium-chain fatty acid
23730,Unsaturated fatty acid
23730,Straight chain fatty acid
23730,Monocarboxylic acid or derivatives
23730,Carboxylic acid
23730,Carboxylic acid derivative
23730,Hydrocarbon derivative
23730,Organooxygen compound
23730,Carbonyl group
23730,Aliphatic acyclic compound
23732,Medium-chain fatty acid
23732,Unsaturated fatty acid
23732,Dicarboxylic acid or derivatives
23732,Carboxylic acid
23732,Carboxylic acid derivative
23732,Hydrocarbon derivative
23732,Organooxygen compound
23732,Carbonyl group
23732,Aliphatic acyclic compound
23735,Imidazolyl carboxylic acid derivative
23735,N-substituted imidazole
23735,Heteroaromatic compound
23735,Azacycle
23735,Monocarboxylic acid or derivatives
23735,Carboxylic acid
23735,Carboxylic acid derivative
23735,Hydrocarbon derivative
23735,Organooxygen compound
23735,Organonitrogen compound
23735,Carbonyl group
23735,Aromatic heteromonocyclic compound
23737,Benzoate ester
23737,Aminobenzoic acid or derivatives
23737,Benzylether
23737,Substituted aniline
23737,Benzoyl
23737,Aniline
23737,Primary aromatic amine
23737,Carboxylic acid ester
23737,Monocarboxylic acid or derivatives
23737,Ether
23737,Carboxylic acid derivative
23737,Hydrocarbon derivative
23737,Primary amine
23737,Organooxygen compound
23737,Organonitrogen compound
23737,Carbonyl group
23737,Amine
23737,Aromatic homomonocyclic compound
23738,Methoxybenzene
23738,Anisole
23738,Alkyl aryl ether
23738,Secondary alcohol
23738,"1,2-diol"
23738,Ether
23738,Hydrocarbon derivative
23738,Primary alcohol
23738,Organooxygen compound
23738,Alcohol
23738,Aromatic homomonocyclic compound
23739,Diphenylmethane
23739,Phenylpiperidine
23739,Phenylacetamide
23739,Phenylpropylamine
23739,Benzyl alcohol
23739,Aralkylamine
23739,Halobenzene
23739,Chlorobenzene
23739,Piperidine
23739,N-acyl-amine
23739,Aryl halide
23739,Aryl chloride
23739,Tertiary carboxylic acid amide
23739,Tertiary alcohol
23739,Tertiary aliphatic amine
23739,Tertiary amine
23739,Carboxamide group
23739,Azacycle
23739,Organoheterocyclic compound
23739,Carboxylic acid derivative
23739,Hydrocarbon derivative
23739,Aromatic alcohol
23739,Organooxygen compound
23739,Organonitrogen compound
23739,Organochloride
23739,Organohalogen compound
23739,Carbonyl group
23739,Amine
23739,Alcohol
23739,Aromatic heteromonocyclic compound
23740,Benzocycloheptapyridine
23740,Piperidinecarboxylic acid
23740,Halobenzene
23740,Chlorobenzene
23740,Benzenoid
23740,Pyridine
23740,Piperidine
23740,Aryl halide
23740,Aryl chloride
23740,Heteroaromatic compound
23740,Carbamic acid ester
23740,Tertiary amine
23740,Carboxylic acid ester
23740,Azacycle
23740,Monocarboxylic acid or derivatives
23740,Ether
23740,Hydrocarbon derivative
23740,Organooxygen compound
23740,Organonitrogen compound
23740,Organochloride
23740,Organohalogen compound
23740,Amine
23740,Aromatic heteropolycyclic compound
23743,Delta_valerolactone
23743,Fatty acid ester
23743,Delta valerolactone
23743,Fatty acyl
23743,Oxane
23743,Dicarboxylic acid or derivatives
23743,Saccharide
23743,Secondary alcohol
23743,Carboxylic acid ester
23743,Oxacycle
23743,Ether
23743,Carboxylic acid derivative
23743,Hydrocarbon derivative
23743,Organooxygen compound
23743,Carbonyl group
23743,Alcohol
23743,Aliphatic heteropolycyclic compound
23744,Sulfinylbenzimidazole
23744,Methylpyridine
23744,Alkyl aryl ether
23744,Benzenoid
23744,Pyridine
23744,Heteroaromatic compound
23744,Imidazole
23744,Azole
23744,Sulfoxide
23744,Azacycle
23744,Sulfinyl compound
23744,Ether
23744,Hydrocarbon derivative
23744,Organosulfur compound
23744,Organooxygen compound
23744,Organonitrogen compound
23744,Organofluoride
23744,Organohalogen compound
23744,Alkyl halide
23744,Alkyl fluoride
23744,Aromatic heteropolycyclic compound
23745,Sulfinylbenzimidazole
23745,Anisole
23745,Methylpyridine
23745,Alkyl aryl ether
23745,Benzenoid
23745,Pyridine
23745,Heteroaromatic compound
23745,Imidazole
23745,Azole
23745,Sulfoxide
23745,Azacycle
23745,Sulfinyl compound
23745,Ether
23745,Hydrocarbon derivative
23745,Organosulfur compound
23745,Organooxygen compound
23745,Organonitrogen compound
23745,Aromatic heteropolycyclic compound
23746,Tametraline
23746,"1,2-dichlorobenzene"
23746,Aralkylamine
23746,Halobenzene
23746,Chlorobenzene
23746,Monocyclic benzene moiety
23746,Aryl halide
23746,Aryl chloride
23746,Secondary amine
23746,Secondary aliphatic amine
23746,Hydrocarbon derivative
23746,Organonitrogen compound
23746,Organochloride
23746,Organohalogen compound
23746,Amine
23746,Aromatic homopolycyclic compound
23748,Benzodiazepine
23748,Thieno-para-diazepine
23748,"2,3,5-trisubstituted thiophene"
23748,Aralkylamine
23748,N-alkylpiperazine
23748,N-methylpiperazine
23748,Para-diazepine
23748,Imidolactam
23748,Benzenoid
23748,Piperazine
23748,"1,4-diazinane"
23748,Heteroaromatic compound
23748,Thiophene
23748,Tertiary aliphatic amine
23748,Tertiary amine
23748,Azacycle
23748,"Organic 1,3-dipolar compound"
23748,"Propargyl-type 1,3-dipolar organic compound"
23748,Secondary amine
23748,Carboxylic acid amidine
23748,Amidine
23748,Hydrocarbon derivative
23748,Organonitrogen compound
23748,Amine
23748,Aromatic heteropolycyclic compound
23749,Phenylpyrazole
23749,Aminobenzenesulfonamide
23749,Benzenesulfonamide
23749,Nitrotoluene
23749,Toluene
23749,Benzenoid
23749,Monocyclic benzene moiety
23749,Heteroaromatic compound
23749,Aminosulfonyl compound
23749,Sulfonyl
23749,Sulfonic acid derivative
23749,Sulfonamide
23749,Azacycle
23749,Hydrocarbon derivative
23749,Organosulfur compound
23749,Organonitrogen compound
23749,Organofluoride
23749,Organohalogen compound
23749,Alkyl halide
23749,Alkyl fluoride
23749,Aromatic heteromonocyclic compound
23750,Gamma amino acid or derivatives
23750,Amino fatty acid
23750,Fatty acyl
23750,Monocarboxylic acid or derivatives
23750,Carboxylic acid
23750,Hydrocarbon derivative
23750,Primary amine
23750,Organooxygen compound
23750,Organonitrogen compound
23750,Primary aliphatic amine
23750,Carbonyl group
23750,Amine
23750,Aliphatic homomonocyclic compound
23751,Phenylpropylamine
23751,Methoxybenzene
23751,Phenol ether
23751,Anisole
23751,Aralkylamine
23751,Cyclohexanol
23751,Alkyl aryl ether
23751,Tertiary alcohol
23751,Cyclic alcohol
23751,"1,3-aminoalcohol"
23751,Tertiary aliphatic amine
23751,Tertiary amine
23751,Ether
23751,Hydrocarbon derivative
23751,Organooxygen compound
23751,Organonitrogen compound
23751,Amine
23751,Alcohol
23751,Aromatic homomonocyclic compound
23752,Sulfinylbenzimidazole
23752,Alkyl aryl ether
23752,Benzenoid
23752,Pyridine
23752,Heteroaromatic compound
23752,Imidazole
23752,Azole
23752,Sulfoxide
23752,Azacycle
23752,Sulfinyl compound
23752,Ether
23752,Halomethane
23752,Hydrocarbon derivative
23752,Organosulfur compound
23752,Organooxygen compound
23752,Organonitrogen compound
23752,Organofluoride
23752,Organohalogen compound
23752,Alkyl halide
23752,Alkyl fluoride
23752,Aromatic heteropolycyclic compound
23753,Dihydropyridinecarboxylic acid derivative
23753,Halobenzene
23753,Chlorobenzene
23753,Benzenoid
23753,Dicarboxylic acid or derivatives
23753,Monocyclic benzene moiety
23753,Aryl halide
23753,Aryl chloride
23753,Vinylogous amide
23753,"Alpha,beta-unsaturated carboxylic ester"
23753,Enoate ester
23753,Methyl ester
23753,Carboxylic acid ester
23753,Azacycle
23753,Ether
23753,Enamine
23753,Dialkyl ether
23753,Carboxylic acid derivative
23753,Hydrocarbon derivative
23753,Primary amine
23753,Organooxygen compound
23753,Organonitrogen compound
23753,Organochloride
23753,Organohalogen compound
23753,Primary aliphatic amine
23753,Carbonyl group
23753,Amine
23753,Aromatic heteromonocyclic compound
23754,Pyridopyrimidine
23754,Benzisoxazole
23754,Aralkylamine
23754,Pyrimidone
23754,Halobenzene
23754,Fluorobenzene
23754,Benzenoid
23754,Pyrimidine
23754,Pyridine
23754,Piperidine
23754,Aryl halide
23754,Aryl fluoride
23754,Heteroaromatic compound
23754,Oxazole
23754,Isoxazole
23754,Azole
23754,Tertiary aliphatic amine
23754,Tertiary amine
23754,Lactam
23754,Oxacycle
23754,Azacycle
23754,Hydrocarbon derivative
23754,Organooxygen compound
23754,Organonitrogen compound
23754,Organofluoride
23754,Organohalogen compound
23754,Amine
23754,Aromatic heteropolycyclic compound
23755,Dibenzothiazepine
23755,Diarylthioether
23755,Aralkylamine
23755,N-alkylpiperazine
23755,Imidolactam
23755,Benzenoid
23755,Piperazine
23755,"1,4-diazinane"
23755,Tertiary aliphatic amine
23755,Tertiary amine
23755,Azacycle
23755,"Organic 1,3-dipolar compound"
23755,"Propargyl-type 1,3-dipolar organic compound"
23755,Thioether
23755,Ether
23755,Dialkyl ether
23755,Carboxylic acid amidine
23755,Amidine
23755,Hydrocarbon derivative
23755,Primary alcohol
23755,Organooxygen compound
23755,Organonitrogen compound
23755,Amine
23755,Alcohol
23755,Aromatic heteropolycyclic compound
23756,Medium-chain hydroxy acid
23756,Fatty alcohol
23756,Carbocyclic fatty acid
23756,Medium-chain fatty acid
23756,Fatty acid ester
23756,Branched fatty acid
23756,Beta-hydroxy acid
23756,Hydroxy acid
23756,Dicarboxylic acid or derivatives
23756,Secondary alcohol
23756,Carboxylic acid ester
23756,Ether
23756,Carboxylic acid
23756,Carboxylic acid derivative
23756,Hydrocarbon derivative
23756,Organooxygen compound
23756,Carbonyl group
23756,Alcohol
23756,Aliphatic homopolycyclic compound
23757,4-phenylimidazole
23757,5-phenylimidazole
23757,Nitrotoluene
23757,Imidazopyridine
23757,Methylpyridine
23757,Aralkylamine
23757,Toluene
23757,Benzenoid
23757,Pyridine
23757,N-substituted imidazole
23757,Monocyclic benzene moiety
23757,Heteroaromatic compound
23757,Tertiary carboxylic acid amide
23757,Tertiary amine
23757,Carboxamide group
23757,Azacycle
23757,Carboxylic acid derivative
23757,Hydrocarbon derivative
23757,Organooxygen compound
23757,Organonitrogen compound
23757,Carbonyl group
23757,Amine
23757,Aromatic heteropolycyclic compound
23758,Sulfinylbenzimidazole
23758,Methylpyridine
23758,Alkyl aryl ether
23758,Benzenoid
23758,Pyridine
23758,Heteroaromatic compound
23758,Imidazole
23758,Azole
23758,Sulfoxide
23758,Azacycle
23758,Sulfinyl compound
23758,Ether
23758,Dialkyl ether
23758,Hydrocarbon derivative
23758,Organosulfur compound
23758,Organooxygen compound
23758,Organonitrogen compound
23758,Aromatic heteropolycyclic compound
23759,Phenylbutylamine
23759,Benzonitrile
23759,Aralkylamine
23759,Halobenzene
23759,Fluorobenzene
23759,Aryl halide
23759,Aryl fluoride
23759,Tertiary aliphatic amine
23759,Tertiary amine
23759,Oxacycle
23759,Organoheterocyclic compound
23759,Nitrile
23759,Carbonitrile
23759,Ether
23759,Dialkyl ether
23759,Hydrocarbon derivative
23759,Organooxygen compound
23759,Organonitrogen compound
23759,Organofluoride
23759,Organohalogen compound
23759,Amine
23759,Aromatic heteropolycyclic compound
23760,Diphenylmethane
23760,2-phenylpropanoic-acid
23760,Phenylbutylamine
23760,Phenylacetate
23760,Phenylpropane
23760,Benzyl alcohol
23760,Aralkylamine
23760,Piperidine
23760,Tertiary alcohol
23760,Tertiary aliphatic amine
23760,Tertiary amine
23760,Secondary alcohol
23760,Azacycle
23760,Organoheterocyclic compound
23760,Monocarboxylic acid or derivatives
23760,Carboxylic acid
23760,Carboxylic acid derivative
23760,Hydrocarbon derivative
23760,Aromatic alcohol
23760,Organooxygen compound
23760,Organonitrogen compound
23760,Carbonyl group
23760,Amine
23760,Alcohol
23760,Aromatic heteromonocyclic compound
23761,Dialkylarylamine
23761,Phenol ether
23761,Aralkylamine
23761,Thiazolidinedione
23761,Aminopyridine
23761,Alkyl aryl ether
23761,Imidolactam
23761,Pyridine
23761,Heteroaromatic compound
23761,Thiazolidine
23761,Tertiary amine
23761,Carboxamide group
23761,Azacycle
23761,Organoheterocyclic compound
23761,Thioether
23761,Ether
23761,Carboxylic acid derivative
23761,Hydrocarbon derivative
23761,Organooxygen compound
23761,Organonitrogen compound
23761,Carbonyl group
23761,Amine
23761,Aromatic heteromonocyclic compound
23762,Diphenylmethane
23762,Aralkylamine
23762,N-alkylpiperazine
23762,Halobenzene
23762,Chlorobenzene
23762,Piperazine
23762,"1,4-diazinane"
23762,Aryl halide
23762,Aryl chloride
23762,Tertiary aliphatic amine
23762,Tertiary amine
23762,Azacycle
23762,Organoheterocyclic compound
23762,Monocarboxylic acid or derivatives
23762,Ether
23762,Dialkyl ether
23762,Carboxylic acid
23762,Carboxylic acid derivative
23762,Hydrocarbon derivative
23762,Organooxygen compound
23762,Organonitrogen compound
23762,Organochloride
23762,Organohalogen compound
23762,Carbonyl group
23762,Amine
23762,Aromatic heteromonocyclic compound
23763,Benzenesulfonamide
23763,Heteroaromatic compound
23763,Aminosulfonyl compound
23763,Sulfonyl
23763,Sulfonic acid derivative
23763,Sulfonamide
23763,Oxazole
23763,Isoxazole
23763,Azole
23763,Oxacycle
23763,Azacycle
23763,Organoheterocyclic compound
23763,Hydrocarbon derivative
23763,Organosulfur compound
23763,Organooxygen compound
23763,Organonitrogen compound
23763,Organic anion
23763,Aromatic heteromonocyclic compound
23764,Dioxolopyran
23764,Oxane
23764,Monosaccharide
23764,Organic sulfuric acid or derivatives
23764,Meta-dioxolane
23764,Oxacycle
23764,Ether
23764,Acetal
23764,Hydrocarbon derivative
23764,Organooxygen compound
23764,Aliphatic heteropolycyclic compound
23765,Carbazole
23765,Indole
23765,Aryl alkyl ketone
23765,Aryl ketone
23765,Aralkylamine
23765,Benzenoid
23765,Substituted pyrrole
23765,N-substituted imidazole
23765,N-methylpyrrole
23765,Heteroaromatic compound
23765,Vinylogous amide
23765,Pyrrole
23765,Imidazole
23765,Azole
23765,Ketone
23765,Azacycle
23765,Hydrocarbon derivative
23765,Organooxygen compound
23765,Organonitrogen compound
23765,Carbonyl group
23765,Aromatic heteropolycyclic compound
23767,Tryptamine
23767,Indole
23767,Aralkylamine
23767,Benzenoid
23767,Substituted pyrrole
23767,Heteroaromatic compound
23767,Aminosulfonyl compound
23767,Sulfonyl
23767,Sulfonic acid derivative
23767,Sulfonamide
23767,Pyrrole
23767,Tertiary aliphatic amine
23767,Tertiary amine
23767,Azacycle
23767,Hydrocarbon derivative
23767,Organosulfur compound
23767,Organonitrogen compound
23767,Amine
23767,Aromatic heteropolycyclic compound
23768,Phenylbutylamine
23768,Benzonitrile
23768,Aralkylamine
23768,Halobenzene
23768,Fluorobenzene
23768,Aryl halide
23768,Aryl fluoride
23768,Tertiary aliphatic amine
23768,Tertiary amine
23768,Oxacycle
23768,Organoheterocyclic compound
23768,Nitrile
23768,Carbonitrile
23768,Ether
23768,Dialkyl ether
23768,Hydrocarbon derivative
23768,Organooxygen compound
23768,Organonitrogen compound
23768,Organofluoride
23768,Organohalogen compound
23768,Amine
23768,Aromatic heteropolycyclic compound
23769,Benzenesulfonamide
23769,Pyrazolopyrimidine
23769,Phenol ether
23769,N-alkylpiperazine
23769,N-methylpiperazine
23769,Pyrimidone
23769,Alkyl aryl ether
23769,Pyrimidine
23769,Piperazine
23769,"1,4-diazinane"
23769,Heteroaromatic compound
23769,Vinylogous amide
23769,Sulfonyl
23769,Sulfonic acid derivative
23769,Sulfonamide
23769,Pyrazole
23769,Azole
23769,Tertiary aliphatic amine
23769,Tertiary amine
23769,Azacycle
23769,Organoheterocyclic compound
23769,Ether
23769,Hydrocarbon derivative
23769,Organosulfur compound
23769,Organooxygen compound
23769,Organonitrogen compound
23769,Amine
23769,Aromatic heteropolycyclic compound
23770,N-benzylpiperidine
23770,Indanone
23770,Indane
23770,Aryl alkyl ketone
23770,Aryl ketone
23770,Phenylmethylamine
23770,Benzylamine
23770,Anisole
23770,Aralkylamine
23770,Alkyl aryl ether
23770,Benzenoid
23770,Monocyclic benzene moiety
23770,Tertiary aliphatic amine
23770,Tertiary amine
23770,Ketone
23770,Azacycle
23770,Ether
23770,Hydrocarbon derivative
23770,Organooxygen compound
23770,Organonitrogen compound
23770,Carbonyl group
23770,Amine
23770,Aromatic heteropolycyclic compound
23772,Octadecanoid
23772,Long-chain fatty acid
23772,Fatty acyl
23772,Fatty acid
23772,Unsaturated fatty acid
23772,Straight chain fatty acid
23772,Monocarboxylic acid or derivatives
23772,Carboxylic acid
23772,Carboxylic acid derivative
23772,Hydrocarbon derivative
23772,Organooxygen compound
23772,Carbonyl group
23772,Aliphatic acyclic compound
23774,Octadecanoid
23774,Long-chain fatty acid
23774,Nitro fatty acid
23774,Fatty acyl
23774,Fatty acid
23774,Unsaturated fatty acid
23774,Organic nitro compound
23774,C-nitro compound
23774,"Organic 1,3-dipolar compound"
23774,"Propargyl-type 1,3-dipolar organic compound"
23774,"Allyl-type 1,3-dipolar organic compound"
23774,Organic oxoazanium
23774,Monocarboxylic acid or derivatives
23774,Carboxylic acid
23774,Carboxylic acid derivative
23774,Hydrocarbon derivative
23774,Organic salt
23774,Organooxygen compound
23774,Organonitrogen compound
23774,Carbonyl group
23774,Organic zwitterion
23774,Aliphatic acyclic compound
23775,Medium-chain hydroxy acid
23775,Medium-chain fatty acid
23775,Heterocyclic fatty acid
23775,Epoxy fatty acid
23775,Fatty acyl
23775,Fatty acid
23775,Unsaturated fatty acid
23775,Secondary alcohol
23775,Oxacycle
23775,Organoheterocyclic compound
23775,Monocarboxylic acid or derivatives
23775,Ether
23775,Oxirane
23775,Dialkyl ether
23775,Carboxylic acid
23775,Carboxylic acid derivative
23775,Hydrocarbon derivative
23775,Organooxygen compound
23775,Carbonyl group
23775,Alcohol
23775,Aliphatic heteromonocyclic compound
23779,Leukotriene
23779,Hydroxyeicosapentaenoic acid
23779,Long-chain fatty acid
23779,Hydroxy fatty acid
23779,Fatty acid
23779,Unsaturated fatty acid
23779,Secondary alcohol
23779,Monocarboxylic acid or derivatives
23779,Carboxylic acid
23779,Carboxylic acid derivative
23779,Hydrocarbon derivative
23779,Organooxygen compound
23779,Carbonyl group
23779,Alcohol
23779,Aliphatic acyclic compound
23782,Prostaglandin skeleton
23782,Long-chain fatty acid
23782,Carbocyclic fatty acid
23782,Fatty acid
23782,Unsaturated fatty acid
23782,Cyclic ketone
23782,Ketone
23782,Monocarboxylic acid or derivatives
23782,Carboxylic acid
23782,Carboxylic acid derivative
23782,Hydrocarbon derivative
23782,Organooxygen compound
23782,Carbonyl group
23782,Aliphatic homomonocyclic compound
23783,Hydroxyeicosapentaenoic acid
23783,Long-chain fatty acid
23783,Hydroxy fatty acid
23783,Fatty acid
23783,Unsaturated fatty acid
23783,Secondary alcohol
23783,Monocarboxylic acid or derivatives
23783,Carboxylic acid
23783,Carboxylic acid derivative
23783,Hydrocarbon derivative
23783,Organooxygen compound
23783,Carbonyl group
23783,Alcohol
23783,Aliphatic acyclic compound
23784,Leukotriene
23784,Lipoxin
23784,Hydroxyeicosatetraenoic acid
23784,Long-chain fatty acid
23784,Hydroxy fatty acid
23784,Fatty acid
23784,Unsaturated fatty acid
23784,Secondary alcohol
23784,Polyol
23784,"1,2-diol"
23784,Monocarboxylic acid or derivatives
23784,Carboxylic acid
23784,Carboxylic acid derivative
23784,Hydrocarbon derivative
23784,Organooxygen compound
23784,Carbonyl group
23784,Alcohol
23784,Aliphatic acyclic compound
23785,Prostaglandin skeleton
23785,Long-chain fatty acid
23785,Hydroxy fatty acid
23785,Carbocyclic fatty acid
23785,Fatty acid
23785,Unsaturated fatty acid
23785,Cyclopentanol
23785,Cyclic alcohol
23785,Secondary alcohol
23785,Monocarboxylic acid or derivatives
23785,Carboxylic acid
23785,Carboxylic acid derivative
23785,Hydrocarbon derivative
23785,Organooxygen compound
23785,Carbonyl group
23785,Alcohol
23785,Aliphatic homomonocyclic compound
23792,N-acyl-aliphatic-alpha amino acid
23792,Fatty acyl
23792,N-acyl-amine
23792,Fatty amide
23792,Secondary carboxylic acid amide
23792,Carboxamide group
23792,Monocarboxylic acid or derivatives
23792,Carboxylic acid
23792,Carboxylic acid amide
23792,Hydrocarbon derivative
23792,Organooxygen compound
23792,Organonitrogen compound
23792,Carbonyl group
23792,Aliphatic acyclic compound
23795,Methoxyphenol
23795,Phenylacetaldehyde
23795,Methoxybenzene
23795,Phenol ether
23795,Anisole
23795,Alkyl aryl ether
23795,Alpha-hydrogen aldehyde
23795,Ether
23795,Hydrocarbon derivative
23795,Organooxygen compound
23795,Carbonyl group
23795,Aldehyde
23795,Aromatic homomonocyclic compound
23915,Hydroxyisoflavonoid
23915,Isoflavanone
23915,Isoflavanol
23915,Chromone
23915,1-benzopyran
23915,Benzopyran
23915,Chromane
23915,Aryl alkyl ketone
23915,Aryl ketone
23915,Phenol
23915,Alkyl aryl ether
23915,Benzenoid
23915,Monocyclic benzene moiety
23915,Ketone
23915,Oxacycle
23915,Organoheterocyclic compound
23915,Ether
23915,Hydrocarbon derivative
23915,Organooxygen compound
23915,Carbonyl group
23915,Aromatic heteropolycyclic compound
23921,Alpha peptide
23921,N-acyl-aliphatic-alpha amino acid
23921,N-acyl-alpha amino acid or derivatives
23921,N-acyl-alpha-amino acid
23921,Alpha-amino acid amide
23921,N-acyl-l-alpha-amino acid
23921,Phenylpropylamine
23921,Amphetamine or derivatives
23921,Alpha-amino acid or derivatives
23921,N-substituted-alpha-amino acid
23921,Aralkylamine
23921,Phenol
23921,Amino fatty acid
23921,Fatty acyl
23921,Benzenoid
23921,Fatty amide
23921,Monocyclic benzene moiety
23921,Secondary carboxylic acid amide
23921,Guanidine
23921,Carboxamide group
23921,Carboximidamide
23921,Monocarboxylic acid or derivatives
23921,Carboxylic acid
23921,Carboxylic acid amide
23921,Hydrocarbon derivative
23921,Primary amine
23921,Organooxygen compound
23921,Organonitrogen compound
23921,Primary aliphatic amine
23921,Imine
23921,Carbonyl group
23921,Amine
23921,Aromatic homomonocyclic compound
23934,Butyrophenone
23934,Acetophenone
23934,Aryl alkyl ketone
23934,Aryl ketone
23934,Resorcinol
23934,"1,2-diphenol"
23934,Benzoyl
23934,Phenol
23934,Vinylogous acid
23934,Ketone
23934,Hydrocarbon derivative
23934,Organooxygen compound
23934,Carbonyl group
23934,Aromatic homomonocyclic compound
23935,Steroid ester
23935,Androgen-skeleton
23935,Androstane-skeleton
23935,Oxosteroid
23935,3-oxosteroid
23935,3-oxo-delta-4-steroid
23935,Delta-4-steroid
23935,Cyclic ketone
23935,Ketone
23935,Carboxylic acid ester
23935,Monocarboxylic acid or derivatives
23935,Ether
23935,Carboxylic acid derivative
23935,Hydrocarbon derivative
23935,Organooxygen compound
23935,Carbonyl group
23935,Aliphatic homopolycyclic compound
23939,Androgen-skeleton
23939,3-beta-hydroxysteroid
23939,Hydroxysteroid
23939,3-hydroxysteroid
23939,Cyclic alcohol
23939,Secondary alcohol
23939,Hydrocarbon derivative
23939,Organooxygen compound
23939,Alcohol
23939,Aliphatic homopolycyclic compound
23943,Prostaglandin skeleton
23943,Long-chain fatty acid
23943,Hydroxy fatty acid
23943,Carbocyclic fatty acid
23943,Fatty acid
23943,Unsaturated fatty acid
23943,Cyclopentanol
23943,Cyclic alcohol
23943,Cyclic ketone
23943,Secondary alcohol
23943,Ketone
23943,Monocarboxylic acid or derivatives
23943,Carboxylic acid
23943,Carboxylic acid derivative
23943,Hydrocarbon derivative
23943,Organooxygen compound
23943,Carbonyl group
23943,Alcohol
23943,Aliphatic homomonocyclic compound
23945,Purine ribonucleoside
23945,N-glycosyl compound
23945,Glycosyl compound
23945,Purinone
23945,Hypoxanthine
23945,6-oxopurine
23945,Purine
23945,Imidazopyrimidine
23945,Secondary aliphatic/aromatic amine
23945,Pyrimidone
23945,Pyrimidine
23945,N-substituted imidazole
23945,Monosaccharide
23945,Saccharide
23945,Heteroaromatic compound
23945,Vinylogous amide
23945,Oxolane
23945,Imidazole
23945,Azole
23945,Secondary alcohol
23945,"1,2-diol"
23945,Oxacycle
23945,Azacycle
23945,Organoheterocyclic compound
23945,Secondary amine
23945,Ether
23945,Hydrocarbon derivative
23945,Primary alcohol
23945,Organooxygen compound
23945,Organonitrogen compound
23945,Amine
23945,Alcohol
23945,Aromatic heteropolycyclic compound
23952,Pyrimidine nucleoside
23952,N-glycosyl compound
23952,Glycosyl compound
23952,N-arylamide
23952,Pyrimidone
23952,Aminopyrimidine
23952,Imidolactam
